"Name","ID","Date","Time","Location","X","X.1","Latitude","Longitude","Temperature","X.2","Speed","Power","TidFix","nSats","nAlt","fHDOP","nActivity","datetime","Sex","Patch.ID","region","spp"
"T3HS-7352",300434066987790,2023-06-24,"12:00","//maps.google.com/maps?q=57.144425000000,-2.342305000000",NA,NA,57.144425,-2.342305,NA,NA,0,"3.15 V",40,12,NA,NA,";",2023-06-24 12:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-24,"15:00","//maps.google.com/maps?q=57.144445000000,-2.342261666667",NA,NA,57.144445,-2.342262,NA,NA,0,"3.15 V",30,9,NA,NA,";",2023-06-24 15:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-24,"18:00","//maps.google.com/maps?q=57.144551666667,-2.342671666667",NA,NA,57.144552,-2.342672,NA,NA,0,"3.15 V",30,7,NA,NA,";",2023-06-24 18:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-24,"21:00","//maps.google.com/maps?q=57.144653333333,-2.342795000000",NA,NA,57.144653,-2.342795,NA,NA,0,"3.15 V",30,9,NA,NA,";",2023-06-24 21:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-25,"00:00","//maps.google.com/maps?q=57.143515000000,-2.342798333333",NA,NA,57.143515,-2.342798,NA,NA,0,"3.15 V",30,8,NA,NA,";",2023-06-25 00:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-25,"03:00","//maps.google.com/maps?q=57.144538333333,-2.342260000000",NA,NA,57.144538,-2.34226,NA,NA,0,"3.15 V",30,8,NA,NA,";",2023-06-25 03:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-25,"06:00","//maps.google.com/maps?q=57.144210000000,-2.342795000000",NA,NA,57.14421,-2.342795,NA,NA,0,"3.15 V",30,6,NA,NA,";",2023-06-25 06:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-25,"09:00","//maps.google.com/maps?q=57.143038333333,-2.343128333333",NA,NA,57.143038,-2.343128,NA,NA,0,"3.15 V",30,6,NA,NA,";",2023-06-25 09:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-25,"12:00","//maps.google.com/maps?q=57.142210000000,-2.342903333333",NA,NA,57.14221,-2.342903,NA,NA,0,"3.15 V",40,13,NA,NA,";",2023-06-25 12:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-25,"15:00","//maps.google.com/maps?q=57.142828333333,-2.343468333333",NA,NA,57.142828,-2.343468,NA,NA,0,"3.15 V",46,9,NA,NA,";",2023-06-25 15:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-25,"18:00","//maps.google.com/maps?q=57.144355000000,-2.340915000000",NA,NA,57.144355,-2.340915,NA,NA,0,"3.15 V",37,5,NA,NA,";",2023-06-25 18:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-25,"21:00","//maps.google.com/maps?q=57.145435000000,-2.341620000000",NA,NA,57.145435,-2.34162,NA,NA,0,"3.15 V",30,6,NA,NA,";",2023-06-25 21:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-26,"00:00","//maps.google.com/maps?q=57.145240000000,-2.340371666667",NA,NA,57.14524,-2.340372,NA,NA,0,"3.15 V",30,10,NA,NA,";",2023-06-26 00:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-26,"03:00","//maps.google.com/maps?q=57.145216666667,-2.341171666667",NA,NA,57.145217,-2.341172,NA,NA,0,"3.24 V",30,7,NA,NA,";",2023-06-26 03:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-26,"06:00","//maps.google.com/maps?q=57.145675000000,-2.340381666667",NA,NA,57.145675,-2.340382,NA,NA,0,"3.24 V",30,10,NA,NA,";",2023-06-26 06:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-26,"09:00","//maps.google.com/maps?q=57.145196666667,-2.341013333333",NA,NA,57.145197,-2.341013,NA,NA,0,"3.24 V",30,8,NA,NA,";",2023-06-26 09:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-26,"12:00","//maps.google.com/maps?q=57.144985000000,-2.343378333333",NA,NA,57.144985,-2.343378,NA,NA,0,"3.24 V",30,9,NA,NA,";",2023-06-26 12:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-26,"15:00","//maps.google.com/maps?q=57.144510000000,-2.342843333333",NA,NA,57.14451,-2.342843,NA,NA,0,"3.24 V",30,10,NA,NA,";",2023-06-26 15:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-26,"18:00","//maps.google.com/maps?q=57.144765000000,-2.342435000000",NA,NA,57.144765,-2.342435,NA,NA,0,"3.24 V",42,10,NA,NA,";",2023-06-26 18:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-26,"21:00","//maps.google.com/maps?q=57.145583333333,-2.343211666667",NA,NA,57.145583,-2.343212,NA,NA,0,"3.24 V",30,9,NA,NA,";",2023-06-26 21:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-27,"00:00","//maps.google.com/maps?q=57.145065000000,-2.342106666667",NA,NA,57.145065,-2.342107,NA,NA,0,"3.24 V",40,15,NA,NA,";",2023-06-27 00:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-27,"03:00","//maps.google.com/maps?q=57.144915000000,-2.342106666667",NA,NA,57.144915,-2.342107,NA,NA,0,"3.24 V",30,9,NA,NA,";",2023-06-27 03:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-27,"06:00","//maps.google.com/maps?q=57.146163333333,-2.343323333333",NA,NA,57.146163,-2.343323,NA,NA,0,"3.24 V",54,9,NA,NA,";",2023-06-27 06:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-27,"09:00","//maps.google.com/maps?q=57.144361666667,-2.342506666667",NA,NA,57.144362,-2.342507,NA,NA,0,"3.24 V",30,10,NA,NA,";",2023-06-27 09:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-27,"12:00","//maps.google.com/maps?q=57.144523333333,-2.342230000000",NA,NA,57.144523,-2.34223,NA,NA,0,"3.24 V",30,9,NA,NA,";",2023-06-27 12:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-27,"15:00","//maps.google.com/maps?q=57.144440000000,-2.341940000000",NA,NA,57.14444,-2.34194,NA,NA,0,"3.24 V",54,6,NA,NA,";",2023-06-27 15:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-27,"18:00","//maps.google.com/maps?q=57.144723333333,-2.341486666667",NA,NA,57.144723,-2.341487,NA,NA,0,"3.24 V",50,6,NA,NA,";",2023-06-27 18:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-27,"21:00","//maps.google.com/maps?q=57.144845000000,-2.341905000000",NA,NA,57.144845,-2.341905,NA,NA,0,"3.24 V",38,10,NA,NA,";",2023-06-27 21:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-28,"00:00","//maps.google.com/maps?q=57.144826666667,-2.341135000000",NA,NA,57.144827,-2.341135,NA,NA,0,"2.87 V",30,10,NA,NA,";",2023-06-28 00:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-28,"03:00","//maps.google.com/maps?q=57.147498333333,-2.333208333333",NA,NA,57.147498,-2.333208,NA,NA,0,"2.87 V",30,9,NA,NA,";",2023-06-28 03:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-28,"06:00","//maps.google.com/maps?q=57.144820000000,-2.341591666667",NA,NA,57.14482,-2.341592,NA,NA,0,"2.87 V",41,12,NA,NA,";",2023-06-28 06:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-28,"09:00","//maps.google.com/maps?q=57.145081666667,-2.340755000000",NA,NA,57.145082,-2.340755,NA,NA,0,"2.87 V",30,10,NA,NA,";",2023-06-28 09:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-28,"12:00","//maps.google.com/maps?q=57.145101666667,-2.340748333333",NA,NA,57.145102,-2.340748,NA,NA,0,"2.87 V",41,8,NA,NA,";",2023-06-28 12:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-28,"15:00","//maps.google.com/maps?q=57.144775000000,-2.342178333333",NA,NA,57.144775,-2.342178,NA,NA,0,"2.87 V",30,7,NA,NA,";",2023-06-28 15:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-28,"18:01","//maps.google.com/maps?q=57.145085000000,-2.339986666667",NA,NA,57.145085,-2.339987,NA,NA,0,"2.87 V",64,13,NA,NA,";",2023-06-28 18:01:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-28,"21:00","//maps.google.com/maps?q=57.146986666667,-2.344278333333",NA,NA,57.146987,-2.344278,NA,NA,0,"2.87 V",30,8,NA,NA,";",2023-06-28 21:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-29,"00:00","//maps.google.com/maps?q=57.146106666667,-2.342941666667",NA,NA,57.146107,-2.342942,NA,NA,0,"2.87 V",30,8,NA,NA,";",2023-06-29 00:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-29,"03:00","//maps.google.com/maps?q=57.146135000000,-2.343931666667",NA,NA,57.146135,-2.343932,NA,NA,0,"2.87 V",30,9,NA,NA,";",2023-06-29 03:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-29,"06:00","//maps.google.com/maps?q=57.145491666667,-2.343440000000",NA,NA,57.145492,-2.34344,NA,NA,0,"2.87 V",43,7,NA,NA,";",2023-06-29 06:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-29,"09:00","//maps.google.com/maps?q=57.146301666667,-2.343798333333",NA,NA,57.146302,-2.343798,NA,NA,0,"2.8 V",40,11,NA,NA,";",2023-06-29 09:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-29,"12:00","//maps.google.com/maps?q=57.144660000000,-2.342250000000",NA,NA,57.14466,-2.34225,NA,NA,0,"2.8 V",41,8,NA,NA,";",2023-06-29 12:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-29,"15:00","//maps.google.com/maps?q=57.143846666667,-2.342600000000",NA,NA,57.143847,-2.3426,NA,NA,0,"2.8 V",30,10,NA,NA,";",2023-06-29 15:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-29,"18:00","//maps.google.com/maps?q=57.144880000000,-2.342773333333",NA,NA,57.14488,-2.342773,NA,NA,0,"2.8 V",30,10,NA,NA,";",2023-06-29 18:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-29,"21:00","//maps.google.com/maps?q=57.144618333333,-2.343786666667",NA,NA,57.144618,-2.343787,NA,NA,0,"2.8 V",30,10,NA,NA,";",2023-06-29 21:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-30,"00:00","//maps.google.com/maps?q=57.145008333333,-2.342636666667",NA,NA,57.145008,-2.342637,NA,NA,0,"2.8 V",30,11,NA,NA,";",2023-06-30 00:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-30,"03:00","//maps.google.com/maps?q=57.144645000000,-2.342851666667",NA,NA,57.144645,-2.342852,NA,NA,0,"2.8 V",30,9,NA,NA,";",2023-06-30 03:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-30,"06:00","//maps.google.com/maps?q=57.145643333333,-2.343918333333",NA,NA,57.145643,-2.343918,NA,NA,0,"2.8 V",40,14,NA,NA,";",2023-06-30 06:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-30,"09:00","//maps.google.com/maps?q=57.145106666667,-2.344591666667",NA,NA,57.145107,-2.344592,NA,NA,0,"2.8 V",30,9,NA,NA,";",2023-06-30 09:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-30,"12:00","//maps.google.com/maps?q=57.145395000000,-2.343433333333",NA,NA,57.145395,-2.343433,NA,NA,0,"2.8 V",30,9,NA,NA,";",2023-06-30 12:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-30,"15:00","//maps.google.com/maps?q=57.144781666667,-2.342055000000",NA,NA,57.144782,-2.342055,NA,NA,0,"2.8 V",37,11,NA,NA,";",2023-06-30 15:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-30,"18:00","//maps.google.com/maps?q=57.144486666667,-2.342113333333",NA,NA,57.144487,-2.342113,NA,NA,0,"2.91 V",30,10,NA,NA,";",2023-06-30 18:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-06-30,"21:00","//maps.google.com/maps?q=57.143676666667,-2.344301666667",NA,NA,57.143677,-2.344302,NA,NA,0,"2.91 V",50,5,NA,NA,";",2023-06-30 21:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-01,"00:00","//maps.google.com/maps?q=57.145280000000,-2.339890000000",NA,NA,57.14528,-2.33989,NA,NA,0,"2.91 V",30,5,NA,NA,";",2023-07-01 00:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-01,"03:00","//maps.google.com/maps?q=57.145158333333,-2.340051666667",NA,NA,57.145158,-2.340052,NA,NA,0,"2.91 V",51,7,NA,NA,";",2023-07-01 03:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-01,"06:00","//maps.google.com/maps?q=57.145560000000,-2.339611666667",NA,NA,57.14556,-2.339612,NA,NA,0,"2.91 V",30,10,NA,NA,";",2023-07-01 06:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-01,"09:00","//maps.google.com/maps?q=57.144578333333,-2.341743333333",NA,NA,57.144578,-2.341743,NA,NA,0,"2.91 V",41,11,NA,NA,";",2023-07-01 09:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-01,"12:00","//maps.google.com/maps?q=57.144800000000,-2.343165000000",NA,NA,57.1448,-2.343165,NA,NA,0,"2.91 V",30,9,NA,NA,";",2023-07-01 12:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-01,"15:00","//maps.google.com/maps?q=57.144433333333,-2.343786666667",NA,NA,57.144433,-2.343787,NA,NA,0,"2.91 V",30,11,NA,NA,";",2023-07-01 15:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-01,"18:00","//maps.google.com/maps?q=57.145768333333,-2.341220000000",NA,NA,57.145768,-2.34122,NA,NA,0,"2.91 V",30,8,NA,NA,";",2023-07-01 18:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-01,"21:00","//maps.google.com/maps?q=57.145315000000,-2.339853333333",NA,NA,57.145315,-2.339853,NA,NA,0,"2.91 V",41,12,NA,NA,";",2023-07-01 21:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-02,"00:00","//maps.google.com/maps?q=57.143825000000,-2.340618333333",NA,NA,57.143825,-2.340618,NA,NA,0,"2.91 V",30,9,NA,NA,";",2023-07-02 00:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-02,"03:00","//maps.google.com/maps?q=57.145305000000,-2.339700000000",NA,NA,57.145305,-2.3397,NA,NA,0,"2.91 V",42,13,NA,NA,";",2023-07-02 03:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-02,"06:00","//maps.google.com/maps?q=57.145415000000,-2.340691666667",NA,NA,57.145415,-2.340692,NA,NA,0,"3.26 V",52,9,NA,NA,";",2023-07-02 06:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-02,"09:00","//maps.google.com/maps?q=57.145808333333,-2.340666666667",NA,NA,57.145808,-2.340667,NA,NA,0,"3.26 V",30,11,NA,NA,";",2023-07-02 09:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-02,"12:00","//maps.google.com/maps?q=57.144876666667,-2.341883333333",NA,NA,57.144877,-2.341883,NA,NA,0,"3.26 V",51,6,NA,NA,";",2023-07-02 12:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-02,"15:00","//maps.google.com/maps?q=57.145156666667,-2.343800000000",NA,NA,57.145157,-2.3438,NA,NA,0,"3.26 V",42,10,NA,NA,";",2023-07-02 15:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-02,"18:00","//maps.google.com/maps?q=57.144296666667,-2.343406666667",NA,NA,57.144297,-2.343407,NA,NA,0,"3.26 V",39,9,NA,NA,";",2023-07-02 18:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-02,"21:00","//maps.google.com/maps?q=57.145895000000,-2.342286666667",NA,NA,57.145895,-2.342287,NA,NA,0,"3.26 V",30,9,NA,NA,";",2023-07-02 21:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-03,"00:00","//maps.google.com/maps?q=57.145865000000,-2.344416666667",NA,NA,57.145865,-2.344417,NA,NA,0,"3.26 V",30,9,NA,NA,";",2023-07-03 00:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-03,"03:00","//maps.google.com/maps?q=57.145786666667,-2.343576666667",NA,NA,57.145787,-2.343577,NA,NA,0,"3.26 V",30,7,NA,NA,";",2023-07-03 03:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-03,"06:00","//maps.google.com/maps?q=57.146350000000,-2.343885000000",NA,NA,57.14635,-2.343885,NA,NA,0,"3.26 V",50,12,NA,NA,";",2023-07-03 06:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-03,"09:00","//maps.google.com/maps?q=57.145965000000,-2.342751666667",NA,NA,57.145965,-2.342752,NA,NA,0,"3.26 V",30,9,NA,NA,";",2023-07-03 09:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-03,"12:00","//maps.google.com/maps?q=57.145643333333,-2.340066666667",NA,NA,57.145643,-2.340067,NA,NA,0,"3.26 V",30,9,NA,NA,";",2023-07-03 12:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-03,"15:00","//maps.google.com/maps?q=57.145751666667,-2.341008333333",NA,NA,57.145752,-2.341008,NA,NA,0,"3.26 V",30,7,NA,NA,";",2023-07-03 15:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-03,"18:00","//maps.google.com/maps?q=57.144553333333,-2.341415000000",NA,NA,57.144553,-2.341415,NA,NA,0,"3.26 V",42,8,NA,NA,";",2023-07-03 18:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-03,"21:00","//maps.google.com/maps?q=57.144706666667,-2.342023333333",NA,NA,57.144707,-2.342023,NA,NA,0,"3.28 V",41,15,NA,NA,";",2023-07-03 21:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-04,"00:00","//maps.google.com/maps?q=57.144790000000,-2.341711666667",NA,NA,57.14479,-2.341712,NA,NA,0,"3.28 V",30,6,NA,NA,";",2023-07-04 00:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-04,"03:00","//maps.google.com/maps?q=57.145200000000,-2.340303333333",NA,NA,57.1452,-2.340303,NA,NA,0,"3.28 V",37,8,NA,NA,";",2023-07-04 03:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-04,"06:00","//maps.google.com/maps?q=57.144608333333,-2.343376666667",NA,NA,57.144608,-2.343377,NA,NA,0,"3.28 V",30,8,NA,NA,";",2023-07-04 06:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-04,"09:00","//maps.google.com/maps?q=57.143736666667,-2.343760000000",NA,NA,57.143737,-2.34376,NA,NA,0,"3.28 V",30,9,NA,NA,";",2023-07-04 09:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-04,"12:00","//maps.google.com/maps?q=57.144733333333,-2.340418333333",NA,NA,57.144733,-2.340418,NA,NA,0,"3.28 V",54,12,NA,NA,";",2023-07-04 12:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-04,"15:00","//maps.google.com/maps?q=57.144188333333,-2.341590000000",NA,NA,57.144188,-2.34159,NA,NA,0,"3.28 V",41,10,NA,NA,";",2023-07-04 15:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-04,"18:00","//maps.google.com/maps?q=57.144113333333,-2.342166666667",NA,NA,57.144113,-2.342167,NA,NA,0,"3.28 V",51,4,NA,NA,";",2023-07-04 18:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-04,"21:00","//maps.google.com/maps?q=57.146543333333,-2.341250000000",NA,NA,57.146543,-2.34125,NA,NA,0,"3.28 V",30,8,NA,NA,";",2023-07-04 21:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-05,"00:00","//maps.google.com/maps?q=57.146570000000,-2.341578333333",NA,NA,57.14657,-2.341578,NA,NA,0,"3.28 V",30,9,NA,NA,";",2023-07-05 00:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-05,"03:00","//maps.google.com/maps?q=57.146310000000,-2.341646666667",NA,NA,57.14631,-2.341647,NA,NA,0,"3.28 V",30,7,NA,NA,";",2023-07-05 03:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-05,"06:00","//maps.google.com/maps?q=57.145100000000,-2.341836666667",NA,NA,57.1451,-2.341837,NA,NA,0,"3.28 V",30,10,NA,NA,";",2023-07-05 06:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-05,"09:00","//maps.google.com/maps?q=57.144516666667,-2.342488333333",NA,NA,57.144517,-2.342488,NA,NA,0,"3.28 V",41,13,NA,NA,";",2023-07-05 09:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-05,"12:00","//maps.google.com/maps?q=57.144643333333,-2.341736666667",NA,NA,57.144643,-2.341737,NA,NA,0,"3.28 V",30,10,NA,NA,";",2023-07-05 12:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-05,"15:00","//maps.google.com/maps?q=57.144828333333,-2.340708333333",NA,NA,57.144828,-2.340708,NA,NA,0,"3.28 V",30,10,NA,NA,";",2023-07-05 15:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-05,"18:00","//maps.google.com/maps?q=57.144716666667,-2.341325000000",NA,NA,57.144717,-2.341325,NA,NA,0,"3.28 V",30,10,NA,NA,";",2023-07-05 18:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-05,"21:00","//maps.google.com/maps?q=57.145603333333,-2.340163333333",NA,NA,57.145603,-2.340163,NA,NA,0,"3.28 V",30,10,NA,NA,";",2023-07-05 21:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-06,"00:00","//maps.google.com/maps?q=57.145051666667,-2.340498333333",NA,NA,57.145052,-2.340498,NA,NA,0,"3.28 V",30,12,NA,NA,";",2023-07-06 00:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-06,"03:00","//maps.google.com/maps?q=57.145253333333,-2.340485000000",NA,NA,57.145253,-2.340485,NA,NA,0,"3.28 V",30,9,NA,NA,";",2023-07-06 03:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-06,"06:00","//maps.google.com/maps?q=57.145263333333,-2.340776666667",NA,NA,57.145263,-2.340777,NA,NA,0,"3.28 V",30,8,NA,NA,";",2023-07-06 06:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-06,"09:00","//maps.google.com/maps?q=57.144535000000,-2.342223333333",NA,NA,57.144535,-2.342223,NA,NA,0,"3.22 V",42,11,NA,NA,";",2023-07-06 09:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-06,"12:00","//maps.google.com/maps?q=57.144411666667,-2.342236666667",NA,NA,57.144412,-2.342237,NA,NA,0,"3.22 V",30,11,NA,NA,";",2023-07-06 12:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-06,"15:00","//maps.google.com/maps?q=57.146333333333,-2.340226666667",NA,NA,57.146333,-2.340227,NA,NA,0,"3.22 V",30,8,NA,NA,";",2023-07-06 15:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-06,"18:00","//maps.google.com/maps?q=57.145116666667,-2.343760000000",NA,NA,57.145117,-2.34376,NA,NA,0,"3.22 V",30,10,NA,NA,";",2023-07-06 18:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-06,"21:00","//maps.google.com/maps?q=57.144703333333,-2.340478333333",NA,NA,57.144703,-2.340478,NA,NA,0,"3.22 V",50,13,NA,NA,";",2023-07-06 21:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-07,"00:00","//maps.google.com/maps?q=57.144705000000,-2.342335000000",NA,NA,57.144705,-2.342335,NA,NA,0,"3.22 V",30,9,NA,NA,";",2023-07-07 00:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-07,"03:00","//maps.google.com/maps?q=57.144430000000,-2.341231666667",NA,NA,57.14443,-2.341232,NA,NA,0,"3.22 V",42,9,NA,NA,";",2023-07-07 03:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-07,"06:00","//maps.google.com/maps?q=57.145211666667,-2.341596666667",NA,NA,57.145212,-2.341597,NA,NA,0,"3.22 V",30,7,NA,NA,";",2023-07-07 06:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-07,"09:00","//maps.google.com/maps?q=57.144665000000,-2.342555000000",NA,NA,57.144665,-2.342555,NA,NA,0,"3.22 V",30,8,NA,NA,";",2023-07-07 09:00:01,"F",1670,"Aberdeenshire","roe"
"T3HS-7352",300434066987790,2023-07-07,"12:00","//maps.google.com/maps?q=57.144781666667,-2.341366666667",NA,NA,57.144782,-2.341367,NA,NA,0,"3.22 V",30,9,NA,NA,";",2023-07-07 12:00:01,"F",1670,"Aberdeenshire","roe"
